subject,block,trial,mu1,mu2,choice,reward,RT,cond
29,26,2,0,-12,2,-12,345,4
29,26,3,0,-12,1,0,407,4
29,26,4,0,-12,1,0,288,4
29,26,5,0,-12,1,0,311,4
29,26,6,0,-12,1,0,334,4
29,26,7,0,-12,1,0,390,4
29,26,8,0,-12,1,0,302,4
29,26,9,0,-12,1,0,563,4
29,26,10,0,-12,1,0,415,4
29,27,1,-8,-2,2,-2,2743,1
29,27,2,-8,-2,1,-20,392,1
29,27,3,-8,-2,2,-2,402,1
29,27,4,-8,-2,2,-2,357,1
29,27,5,-8,-2,2,-2,351,1
29,27,6,-8,-2,2,-2,326,1
29,27,7,-8,-2,2,-2,350,1
29,27,8,-8,-2,2,-2,362,1
29,27,9,-8,-2,2,-2,383,1
29,27,10,-8,-2,2,-2,917,1
29,28,1,-9,16,1,-9,969,4
29,28,2,-9,16,2,16,377,4
29,28,3,-9,16,2,16,384,4
29,28,4,-9,16,2,16,349,4
29,28,5,-9,16,2,16,337,4
29,28,6,-9,16,2,16,286,4
29,28,7,-9,16,2,16,339,4
29,28,8,-9,16,2,16,333,4
29,28,9,-9,16,2,16,400,4
29,28,10,-9,16,2,16,327,4
29,29,1,-5,-1,1,-5,2442,4
29,29,2,-5,-1,2,-1,348,4
29,29,3,-5,-1,2,-1,444,4
29,29,4,-5,-1,1,-5,374,4
29,29,5,-5,-1,2,-1,580,4
29,29,6,-5,-1,2,-1,359,4
29,29,7,-5,-1,2,-1,329,4
29,29,8,-5,-1,2,-1,360,4
29,29,9,-5,-1,2,-1,356,4
29,29,10,-5,-1,2,-1,317,4
29,30,1,5,-19,1,0,2415,1
29,30,2,5,-19,2,-19,429,1
29,30,3,5,-19,1,-2,375,1
29,30,4,5,-19,1,11,400,1
29,30,5,5,-19,1,8,347,1
29,30,6,5,-19,1,5,370,1
29,30,7,5,-19,1,9,343,1
29,30,8,5,-19,1,9,345,1
29,30,9,5,-19,1,3,353,1
29,30,10,5,-19,1,0,348,1
30,1,1,-2,17,1,5,4216,3
30,1,2,-2,17,1,-1,5665,3
30,1,3,-2,17,2,16,814,3
30,1,4,-2,17,2,19,598,3
30,1,5,-2,17,2,14,676,3
30,1,6,-2,17,2,19,628,3
30,1,7,-2,17,2,21,503,3
30,1,8,-2,17,2,20,374,3
30,1,9,-2,17,2,7,350,3
30,1,10,-2,17,2,4,406,3
30,2,1,-5,2,2,7,1104,3
30,2,2,-5,2,2,-2,407,3
30,2,3,-5,2,1,-6,311,3
30,2,4,-5,2,1,-2,351,3
30,2,5,-5,2,1,-15,279,3
30,2,6,-5,2,2,-14,263,3
30,2,7,-5,2,1,-15,423,3
30,2,8,-5,2,1,-1,312,3
30,2,9,-5,2,1,-10,294,3
30,2,10,-5,2,1,-8,287,3
30,3,1,-4,-7,2,-14,584,2
30,3,2,-4,-7,1,-4,310,2
30,3,3,-4,-7,1,-4,557,2
30,3,4,-4,-7,1,-4,269,2
30,3,5,-4,-7,2,0,415,2
30,3,6,-4,-7,2,-6,279,2
30,3,7,-4,-7,2,-7,295,2
30,3,8,-4,-7,1,-4,375,2
30,3,9,-4,-7,1,-4,327,2
30,3,10,-4,-7,1,-4,295,2
30,4,1,10,-8,1,10,809,4
30,4,2,10,-8,1,10,293,4
30,4,3,10,-8,2,-8,359,4
30,4,4,10,-8,1,10,398,4
30,4,5,10,-8,1,10,287,4
30,4,6,10,-8,1,10,296,4
30,4,7,10,-8,1,10,318,4
30,4,8,10,-8,1,10,292,4
30,4,9,10,-8,1,10,1023,4
30,4,10,10,-8,1,10,400,4
30,5,1,-1,-4,1,-1,672,2
30,5,2,-1,-4,2,5,319,2
30,5,3,-1,-4,2,-4,300,2
30,5,4,-1,-4,2,-10,495,2
30,5,5,-1,-4,1,-1,541,2
30,5,6,-1,-4,1,-1,299,2
30,5,7,-1,-4,1,-1,271,2
30,5,8,-1,-4,1,-1,415,2
30,5,9,-1,-4,1,-1,303,2
30,5,10,-1,-4,2,-9,303,2
30,6,1,4,10,1,4,760,4
30,6,2,4,10,2,10,317,4
30,6,3,4,10,2,10,303,4
30,6,4,4,10,2,10,286,4
30,6,5,4,10,1,4,437,4
30,6,6,4,10,1,4,278,4
30,6,7,4,10,2,10,296,4
30,6,8,4,10,2,10,351,4
30,6,9,4,10,2,10,311,4
30,6,10,4,10,2,10,302,4
30,7,1,-9,-6,1,-15,945,3
30,7,2,-9,-6,2,-10,535,3
30,7,3,-9,-6,2,-11,279,3
30,7,4,-9,-6,1,-8,367,3
30,7,5,-9,-6,1,-1,271,3
30,7,6,-9,-6,1,1,295,3
30,7,7,-9,-6,1,-12,274,3
30,7,8,-9,-6,1,-10,308,3
30,7,9,-9,-6,2,-5,327,3
30,7,10,-9,-6,2,-5,319,3
30,8,1,8,12,1,2,725,1
30,8,2,8,12,2,12,277,1
30,8,3,8,12,2,12,276,1
30,8,4,8,12,2,12,310,1
30,8,5,8,12,2,12,359,1
30,8,6,8,12,1,10,479,1
30,8,7,8,12,1,12,311,1
30,8,8,8,12,1,6,281,1
30,8,9,8,12,1,8,319,1
30,8,10,8,12,1,14,271,1
30,9,1,-7,-4,2,-4,552,1
30,9,2,-7,-4,1,0,312,1
30,9,3,-7,-4,1,4,273,1
30,9,4,-7,-4,2,-4,279,1
30,9,5,-7,-4,1,-8,375,1
30,9,6,-7,-4,2,-4,327,1
30,9,7,-7,-4,1,-4,975,1
30,9,8,-7,-4,1,-9,296,1
30,9,9,-7,-4,2,-4,351,1
30,9,10,-7,-4,2,-4,270,1
30,10,1,-1,8,2,8,690,4
30,10,2,-1,8,2,8,335,4
30,10,3,-1,8,1,-1,303,4
30,10,4,-1,8,1,-1,271,4
30,10,5,-1,8,2,8,280,4
30,10,6,-1,8,2,8,312,4
30,10,7,-1,8,2,8,335,4
30,10,8,-1,8,2,8,311,4
30,10,9,-1,8,2,8,335,4
30,10,10,-1,8,2,8,328,4
30,11,1,-5,-5,2,-7,728,3
30,11,2,-5,-5,2,-10,311,3
30,11,3,-5,-5,1,-1,285,3
30,11,4,-5,-5,1,-6,280,3
30,11,5,-5,-5,1,-2,277,3
30,11,6,-5,-5,1,2,302,3
30,11,7,-5,-5,1,-9,383,3
30,11,8,-5,-5,1,-7,343,3
30,11,9,-5,-5,1,2,319,3
30,11,10,-5,-5,1,-7,343,3
30,12,1,-4,-5,1,-4,568,4
30,12,2,-4,-5,1,-4,374,4
30,12,3,-4,-5,2,-5,327,4
30,12,4,-4,-5,2,-5,320,4
30,12,5,-4,-5,2,-5,328,4
30,12,6,-4,-5,2,-5,359,4
30,12,7,-4,-5,2,-5,343,4
30,12,8,-4,-5,2,-5,365,4
30,12,9,-4,-5,2,-5,351,4
30,12,10,-4,-5,2,-5,351,4
30,13,1,-8,1,2,1,577,1
30,13,2,-8,1,2,1,338,1
30,13,3,-8,1,1,-9,306,1
30,13,4,-8,1,1,-5,327,1
30,13,5,-8,1,2,1,294,1
30,13,6,-8,1,2,1,334,1
30,13,7,-8,1,2,1,311,1
30,13,8,-8,1,2,1,310,1
30,13,9,-8,1,2,1,294,1
30,13,10,-8,1,2,1,998,1
30,14,1,-12,-1,2,5,633,2
30,14,2,-12,-1,2,-15,373,2
30,14,3,-12,-1,1,-12,918,2
30,14,4,-12,-1,1,-12,326,2
30,14,5,-12,-1,1,-12,342,2
30,14,6,-12,-1,1,-12,298,2
30,14,7,-12,-1,1,-12,327,2
30,14,8,-12,-1,1,-12,334,2
30,14,9,-12,-1,1,-12,303,2
30,14,10,-12,-1,1,-12,296,2
30,15,1,4,-6,2,-10,665,3
30,15,2,4,-6,2,3,302,3
30,15,3,4,-6,2,-3,415,3
30,15,4,4,-6,1,1,774,3
30,15,5,4,-6,1,-6,286,3
30,15,6,4,-6,1,11,295,3
30,15,7,4,-6,1,6,854,3
30,15,8,4,-6,1,8,335,3
30,15,9,4,-6,1,8,319,3
30,15,10,4,-6,1,6,350,3
30,16,1,8,9,1,8,728,2
30,16,2,8,9,1,8,334,2
30,16,3,8,9,1,8,398,2
30,16,4,8,9,1,8,350,2
30,16,5,8,9,2,0,367,2
30,16,6,8,9,2,17,311,2
30,16,7,8,9,2,10,310,2
30,16,8,8,9,2,7,326,2
30,16,9,8,9,2,17,279,2
30,16,10,8,9,2,8,302,2
